"nodo1","nodo2","peso_arista","peso_nodo1","peso_nodo2","nodo1_nombre","nodo2_nombre","nodo1_region","nodo2_region"
11,27,0.454545454545455,1761,1360,"ATLAPEXCO","HUEHUETLA","Región Huejutla","Región Tulancingo"
11,60,0.454545454545455,1761,1298,"ATLAPEXCO","TENANGO DE DORIA","Región Huejutla","Región Tulancingo"
11,73,0.454545454545455,1761,2091,"ATLAPEXCO","TLANCHINOL","Región Huejutla","Región Huejutla"
12,16,0.458015267175573,4093,6306.5,"ATOTONILCO EL GRANDE","CUAUTEPEC DE HINOJOSA","Región Zacualtipán","Región Tulancingo"
12,67,0.462686567164179,4093,7769.5,"ATOTONILCO EL GRANDE","TEZONTEPEC DE ALDAMA","Región Zacualtipán","Región Tula"
12,84,0.4140625,4093,6306,"ATOTONILCO EL GRANDE","ZIMAPÁN","Región Zacualtipán","Región Ixmiquilpan"
13,56,0.39344262295082,7651.5,4659.5,"ATOTONILCO DE TULA","SANTIAGO TULANTEPEC DE LUGO GUERRERO","Región Tula","Región Tulancingo"
14,27,0.465116279069767,1926,1360,"CALNALI","HUEHUETLA","Región Huejutla","Región Tulancingo"
14,35,0.5,1926,861.5,"CALNALI","METEPEC","Región Huejutla","Región Tulancingo"
14,37,0.521276595744681,1926,1755,"CALNALI","METZTITLÁN","Región Huejutla","Región Zacualtipán"
14,42,0.465116279069767,1926,1920,"CALNALI","MOLANGO DE ESCAMILLA","Región Huejutla","Región Zacualtipán"
14,46,0.515151515151515,1926,3868,"CALNALI","SAN FELIPE ORIZATLÁN","Región Huejutla","Región Huejutla"
14,65,0.466666666666667,1926,1835.5,"CALNALI","TETEPANGO","Región Huejutla","Región Tula"
15,38,0.357142857142857,843,630,"CARDONAL","MINERAL DEL CHICO","Región Ixmiquilpan","Región Mineral de la Reforma"
16,23,0.507246376811594,6306.5,6225,"CUAUTEPEC DE HINOJOSA","FRANCISCO I. MADERO","Región Tulancingo","Región Actopan"
16,67,0.522388059701492,6306.5,7769.5,"CUAUTEPEC DE HINOJOSA","TEZONTEPEC DE ALDAMA","Región Tulancingo","Región Tula"
16,70,0.465648854961832,6306.5,4467.5,"CUAUTEPEC DE HINOJOSA","TLAHUELILPAN","Región Tulancingo","Región Tula"
16,74,0.481481481481481,6306.5,6836,"CUAUTEPEC DE HINOJOSA","TLAXCOAPAN","Región Tulancingo","Región Tula"
17,27,0.473684210526316,1031.5,1360,"CHAPANTONGO","HUEHUETLA","Región Huichapan","Región Tulancingo"
17,35,0.469135802469136,1031.5,861.5,"CHAPANTONGO","METEPEC","Región Huichapan","Región Tulancingo"
17,44,0.391891891891892,1031.5,836,"CHAPANTONGO","NOPALA DE VILLAGRÁN","Región Huichapan","Región Huichapan"
18,31,0.480769230769231,1600.5,2362.5,"CHAPULHUACÁN","JACALA DE LEDEZMA","Región Jacala","Región Jacala"
18,37,0.478723404255319,1600.5,1755,"CHAPULHUACÁN","METZTITLÁN","Región Jacala","Región Zacualtipán"
18,49,0.409090909090909,1600.5,1134.5,"CHAPULHUACÁN","PISAFLORES","Región Jacala","Región Jacala"
18,73,0.465909090909091,1600.5,2091,"CHAPULHUACÁN","TLANCHINOL","Región Jacala","Región Huejutla"
19,27,0.421052631578947,772.5,1360,"CHILCUAUTLA","HUEHUETLA","Región Ixmiquilpan","Región Tulancingo"
19,45,0.363636363636364,772.5,813,"CHILCUAUTLA","OMITLÁN DE JUÁREZ","Región Ixmiquilpan","Región Mineral de la Reforma"
20,26,0.424242424242424,349,404.5,"ELOXOCHITLÁN","HUAZALINGO","Región Zacualtipán","Región Huejutla"
20,33,0.517241379310345,349,367.5,"ELOXOCHITLÁN","JUÁREZ HIDALGO","Región Zacualtipán","Región Zacualtipán"
20,43,0.348837209302326,349,500.5,"ELOXOCHITLÁN","NICOLÁS FLORES","Región Zacualtipán","Región Ixmiquilpan"
20,71,0.5625,349,281,"ELOXOCHITLÁN","TLAHUILTEPA","Región Zacualtipán","Región Zacualtipán"
21,66,0.462962962962963,2580.5,2415.5,"EMILIANO ZAPATA","VILLA DE TEZONTEPEC","Región Apan","Región Tizayuca"
22,35,0.395061728395062,1090.5,861.5,"EPAZOYUCAN","METEPEC","Región Mineral de la Reforma","Región Tulancingo"
22,52,0.311475409836066,1090.5,3913.5,"EPAZOYUCAN","SAN AGUSTÍN TLAXIACA","Región Mineral de la Reforma","Región Pachuca"
23,41,0.454545454545455,6225,9396.5,"FRANCISCO I. MADERO","MIXQUIAHUALA DE JUÁREZ","Región Actopan","Región Actopan"
23,50,0.457516339869281,6225,6865,"FRANCISCO I. MADERO","PROGRESO DE OBREGÓN","Región Actopan","Región Actopan"
23,63,0.282608695652174,6225,16673.5,"FRANCISCO I. MADERO","TEPEJI DEL RÍO DE OCAMPO","Región Actopan","Región Tula"
23,67,0.557971014492754,6225,7769.5,"FRANCISCO I. MADERO","TEZONTEPEC DE ALDAMA","Región Actopan","Región Tula"
23,74,0.507246376811594,6225,6836,"FRANCISCO I. MADERO","TLAXCOAPAN","Región Actopan","Región Tula"
25,46,0.454545454545455,1582.5,3868,"HUAUTLA","SAN FELIPE ORIZATLÁN","Región Huejutla","Región Huejutla"
26,78,0.395348837209302,404.5,899,"HUAZALINGO","XOCHIATIPAN","Región Huejutla","Región Huejutla"
26,79,0.454545454545455,404.5,564.5,"HUAZALINGO","XOCHICOATLÁN","Región Huejutla","Región Zacualtipán"
27,35,0.481481481481481,1360,861.5,"HUEHUETLA","METEPEC","Región Tulancingo","Región Tulancingo"
27,42,0.480519480519481,1360,1920,"HUEHUETLA","MOLANGO DE ESCAMILLA","Región Tulancingo","Región Zacualtipán"
27,60,0.486842105263158,1360,1298,"HUEHUETLA","TENANGO DE DORIA","Región Tulancingo","Región Tulancingo"
28,30,0.428571428571429,20017,18876,"HUEJUTLA DE REYES","IXMIQUILPAN","Región Huejutla","Región Ixmiquilpan"
29,31,0.380597014925373,7880,2362.5,"HUICHAPAN","JACALA DE LEDEZMA","Región Huichapan","Región Jacala"
30,41,0.442857142857143,18876,9396.5,"IXMIQUILPAN","MIXQUIAHUALA DE JUÁREZ","Región Ixmiquilpan","Región Actopan"
30,61,0.338095238095238,18876,15710,"IXMIQUILPAN","TEPEAPULCO","Región Ixmiquilpan","Región Apan"
30,77,0.41304347826087,18876,44346.5,"IXMIQUILPAN","TULANCINGO DE BRAVO","Región Ixmiquilpan","Región Tulancingo"
31,37,0.480769230769231,2362.5,1755,"JACALA DE LEDEZMA","METZTITLÁN","Región Jacala","Región Zacualtipán"
31,59,0.518518518518518,2362.5,2350.5,"JACALA DE LEDEZMA","TECOZAUTLA","Región Jacala","Región Huichapan"
32,46,0.373737373737374,2095,3868,"JALTOCÁN","SAN FELIPE ORIZATLÁN","Región Huejutla","Región Huejutla"
33,47,0.241379310344828,367.5,395,"JUÁREZ HIDALGO","PACULA","Región Zacualtipán","Región Jacala"
34,62,0.214285714285714,446.5,816,"LOLOTLA","TEPEHUACÁN DE GUERRERO","Región Huejutla","Región Zacualtipán"
35,60,0.481481481481481,861.5,1298,"METEPEC","TENANGO DE DORIA","Región Tulancingo","Región Tulancingo"
36,68,0.408163265306122,1111,642.5,"SAN AGUSTÍN METZQUITITLÁN","TIANGUISTENGO","Región Zacualtipán","Región Zacualtipán"
36,71,0.354166666666667,1111,281,"SAN AGUSTÍN METZQUITITLÁN","TLAHUILTEPA","Región Zacualtipán","Región Zacualtipán"
36,73,0.364864864864865,1111,2091,"SAN AGUSTÍN METZQUITITLÁN","TLANCHINOL","Región Zacualtipán","Región Huejutla"
37,42,0.478723404255319,1755,1920,"METZTITLÁN","MOLANGO DE ESCAMILLA","Región Zacualtipán","Región Zacualtipán"
37,59,0.453703703703704,1755,2350.5,"METZTITLÁN","TECOZAUTLA","Región Zacualtipán","Región Huichapan"
37,60,0.457446808510638,1755,1298,"METZTITLÁN","TENANGO DE DORIA","Región Zacualtipán","Región Tulancingo"
37,81,0.414893617021277,1755,7995.5,"METZTITLÁN","ZACUALTIPÁN DE ÁNGELES","Región Zacualtipán","Región Zacualtipán"
38,79,0.363636363636364,630,564.5,"MINERAL DEL CHICO","XOCHICOATLÁN","Región Mineral de la Reforma","Región Zacualtipán"
39,75,0.408163265306122,3064,2679.5,"MINERAL DEL MONTE","TOLCAYUCA","Región Mineral de la Reforma","Región Tizayuca"
40,71,0.5,507,281,"LA MISIÓN","TLAHUILTEPA","Región Jacala","Región Zacualtipán"
41,50,0.478787878787879,9396.5,6865,"MIXQUIAHUALA DE JUÁREZ","PROGRESO DE OBREGÓN","Región Actopan","Región Actopan"
41,67,0.466666666666667,9396.5,7769.5,"MIXQUIAHUALA DE JUÁREZ","TEZONTEPEC DE ALDAMA","Región Actopan","Región Tula"
42,60,0.480519480519481,1920,1298,"MOLANGO DE ESCAMILLA","TENANGO DE DORIA","Región Zacualtipán","Región Tulancingo"
42,73,0.454545454545455,1920,2091,"MOLANGO DE ESCAMILLA","TLANCHINOL","Región Zacualtipán","Región Huejutla"
43,80,0.348837209302326,500.5,1644.5,"NICOLÁS FLORES","YAHUALICA","Región Ixmiquilpan","Región Huejutla"
48,77,0.386581469648562,125687,44346.5,"PACHUCA DE SOTO","TULANCINGO DE BRAVO","Región Pachuca","Región Tulancingo"
50,74,0.464052287581699,6865,6836,"PROGRESO DE OBREGÓN","TLAXCOAPAN","Región Actopan","Región Tula"
53,60,0.472972972972973,2017,1298,"SAN BARTOLO TUTOTEPEC","TENANGO DE DORIA","Región Tulancingo","Región Tulancingo"
54,65,0.46875,2212,1835.5,"SAN SALVADOR","TETEPANGO","Región Actopan","Región Tula"
56,70,0.467213114754098,4659.5,4467.5,"SANTIAGO TULANTEPEC DE LUGO GUERRERO","TLAHUELILPAN","Región Tulancingo","Región Tula"
58,59,0.453703703703704,2551,2350.5,"TASQUILLO","TECOZAUTLA","Región Ixmiquilpan","Región Huichapan"
58,65,0.511111111111111,2551,1835.5,"TASQUILLO","TETEPANGO","Región Ixmiquilpan","Región Tula"
59,66,0.453703703703704,2350.5,2415.5,"TECOZAUTLA","VILLA DE TEZONTEPEC","Región Huichapan","Región Tizayuca"
62,79,0.5,816,564.5,"TEPEHUACÁN DE GUERRERO","XOCHICOATLÁN","Región Zacualtipán","Región Zacualtipán"
64,78,0.377777777777778,1004.5,899,"TEPETITLÁN","XOCHIATIPAN","Región Tula","Región Huejutla"
65,66,0.476635514018692,1835.5,2415.5,"TETEPANGO","VILLA DE TEZONTEPEC","Región Tula","Región Tizayuca"
65,72,0.422222222222222,1835.5,2028,"TETEPANGO","TLANALAPA","Región Tula","Región Apan"
66,70,0.466666666666667,2415.5,4467.5,"VILLA DE TEZONTEPEC","TLAHUELILPAN","Región Tizayuca","Región Tula"
67,70,0.492537313432836,7769.5,4467.5,"TEZONTEPEC DE ALDAMA","TLAHUELILPAN","Región Tula","Región Tula"
67,74,0.518518518518518,7769.5,6836,"TEZONTEPEC DE ALDAMA","TLAXCOAPAN","Región Tula","Región Tula"
67,83,0.425373134328358,7769.5,3859.5,"TEZONTEPEC DE ALDAMA","ZEMPOALA","Región Tula","Región Tizayuca"
69,76,0.328125,29980.5,31120.5,"TIZAYUCA","TULA DE ALLENDE","Región Tizayuca","Región Tula"
70,74,0.496296296296296,4467.5,6836,"TLAHUELILPAN","TLAXCOAPAN","Región Tula","Región Tula"
75,82,0.469387755102041,2679.5,4094.5,"TOLCAYUCA","ZAPOTLÁN DE JUÁREZ","Región Tizayuca","Región Pachuca"
