"nodo1","nodo2","peso_arista","peso_nodo1","peso_nodo2","nodo1_nombre","nodo2_nombre","nodo1_region","nodo2_region"
56,70,0.455284552845528,4721.5,4377,"SANTIAGO TULANTEPEC DE LUGO GUERRERO","TLAHUELILPAN","Región Tulancingo","Región Tula"
58,65,0.483870967741935,2576.5,1835.5,"TASQUILLO","TETEPANGO","Región Ixmiquilpan","Región Tula"
59,66,0.458715596330275,2320.5,2479,"TECOZAUTLA","VILLA DE TEZONTEPEC","Región Huichapan","Región Tizayuca"
61,74,0.327272727272727,15991,6927,"TEPEAPULCO","TLAXCOAPAN","Región Apan","Región Tula"
62,79,0.5,798,564.5,"TEPEHUACÁN DE GUERRERO","XOCHICOATLÁN","Región Zacualtipán","Región Zacualtipán"
63,74,0.274074074074074,17607,6927,"TEPEJI DEL RÍO DE OCAMPO","TLAXCOAPAN","Región Tula","Región Tula"
65,66,0.476635514018692,1835.5,2479,"TETEPANGO","VILLA DE TEZONTEPEC","Región Tula","Región Tizayuca"
66,70,0.458333333333333,2479,4377,"VILLA DE TEZONTEPEC","TLAHUELILPAN","Región Tizayuca","Región Tula"
66,83,0.436363636363636,2479,3850,"VILLA DE TEZONTEPEC","ZEMPOALA","Región Tizayuca","Región Tizayuca"
67,70,0.485074626865672,7714.5,4377,"TEZONTEPEC DE ALDAMA","TLAHUELILPAN","Región Tula","Región Tula"
67,74,0.511111111111111,7714.5,6927,"TEZONTEPEC DE ALDAMA","TLAXCOAPAN","Región Tula","Región Tula"
68,73,0.364864864864865,642.5,2083,"TIANGUISTENGO","TLANCHINOL","Región Zacualtipán","Región Huejutla"
69,76,0.297435897435897,30587.5,31650,"TIZAYUCA","TULA DE ALLENDE","Región Tizayuca","Región Tula"
70,74,0.481481481481481,4377,6927,"TLAHUELILPAN","TLAXCOAPAN","Región Tula","Región Tula"
75,82,0.455445544554455,2628,4302.5,"TOLCAYUCA","ZAPOTLÁN DE JUÁREZ","Región Tizayuca","Región Pachuca"
76,77,0.339285714285714,31650,44079,"TULA DE ALLENDE","TULANCINGO DE BRAVO","Región Tula","Región Tulancingo"
