"nodo1","nodo2","nodo1_nombre","nodo2_nombre","peso_arista","peso_nodo1","peso_nodo2","nodo1_afinidad","nodo2_afinidad","nodo1_dos_digitos","nodo2_dos_digitos","nodo1_dos_digitos_nombre","nodo2_dos_digitos_nombre"
236211,434230,"Edificación de naves y plantas industriales, excepto la supervisión","Comercio al por mayor de combustibles de uso industrial",0.571428571428571,971.5,736,0.300584343072717,0.36454086427065,23,43,"Construcción","Comercio al por mayor"
236221,517312,"Edificación de inmuebles comerciales y de servicios, excepto la supervisión","Operadores de servicios de telecomunicaciones inalámbricas",0.6,1780.5,261,0.327042098134967,0.337904161107223,23,51,"Construcción","Información en medios masivos"
237111,238910,"Construcción de obras para el tratamiento, distribución y suministro de agua y drenaje","Preparación de terrenos para la construcción",0.571428571428571,424.5,82.5,0.410386471010524,0.28391974493447,23,23,"Construcción","Construcción"
237112,431192,"Construcción de sistemas de riego agrícola","Comercio al por mayor de botanas y frituras",0.6,331,661.5,0.414073612784872,0.359054955999243,23,43,"Construcción","Comercio al por mayor"
237121,541840,"Construcción de sistemas de distribución de petróleo y gas","Agencias de representación de medios",0.5,98.5,23,0.307359128194387,0.342867179211296,23,54,"Construcción","Servicios profesionales, científicos y técnicos"
237122,326212,"Construcción de plantas de refinería y petroquímica","RevitalizaciÃ³n de llantas",1,271.5,20.5,0.40563228051124,0.316062152877919,23,32,"Construcción","Industrias manufactureras"
237122,333120,"Construcción de plantas de refinería y petroquímica","FabricaciÃ³n de maquinaria y equipo para la construcciÃ³n",1,271.5,2.5,0.40563228051124,0.285689217992053,23,33,"Construcción","Industrias manufactureras"
237122,482110,"Construcción de plantas de refinería y petroquímica","Transporte por ferrocarril",1,271.5,40.5,0.40563228051124,0.341297359739703,23,48,"Construcción","Transportes, correos y almacenamiento"
237122,511210,"Construcción de plantas de refinería y petroquímica","Edición de software y edición de software integrada con la reproducción",1,271.5,2.5,0.40563228051124,0.247159308140312,23,51,"Construcción","Información en medios masivos"
237122,562911,"Construcción de plantas de refinería y petroquímica","Servicios de remediaciÃ³n de residuos por el sector privado",1,271.5,8,0.40563228051124,0.271298635847251,23,56,"Construcción","Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación"
237131,321991,"Construcción de obras de generación y conducción de energía eléctrica","FabricaciÃ³n de productos de materiales trenzables, excepto palma",0.5,196.5,56,0.337206193653461,0.383257294417493,23,32,"Construcción","Industrias manufactureras"
237131,522390,"Construcción de obras de generación y conducción de energía eléctrica","Otras instituciones de ahorro y préstamo",0.571428571428571,196.5,30,0.337206193653461,0.31851436053978,23,52,"Construcción","Servicios financieros y de seguros"
237132,325180,"Construcción de obras para telecomunicaciones","FabricaciÃ³n de otros productos quÃ­micos bÃ¡sicos inorgÃ¡nicos",1,20.5,204,0.270110318289488,0.39477361178074,23,32,"Construcción","Industrias manufactureras"
237132,325190,"Construcción de obras para telecomunicaciones","FabricaciÃ³n de otros productos quÃ­micos bÃ¡sicos orgÃ¡nicos",1,20.5,139,0.270110318289488,0.346149911400835,23,32,"Construcción","Industrias manufactureras"
237132,325212,"Construcción de obras para telecomunicaciones","FabricaciÃ³n de hules sintÃ©ticos",1,20.5,40.5,0.270110318289488,0.25010727964176,23,32,"Construcción","Industrias manufactureras"
237132,325411,"Construcción de obras para telecomunicaciones","FabricaciÃ³n de materias primas para la industria farmacÃ©utica",1,20.5,2.5,0.270110318289488,0.348194093608199,23,32,"Construcción","Industrias manufactureras"
237132,326150,"Construcción de obras para telecomunicaciones","FabricaciÃ³n de espumas y productos de uretano",1,20.5,75.5,0.270110318289488,0.290106398762324,23,32,"Construcción","Industrias manufactureras"
237132,326199,"Construcción de obras para telecomunicaciones","FabricaciÃ³n de otros productos de plÃ¡stico sin reforzamiento",1,20.5,258.5,0.270110318289488,0.357906417184628,23,32,"Construcción","Industrias manufactureras"
237132,327391,"Construcción de obras para telecomunicaciones","FabricaciÃ³n de productos preesforzados de concreto",1,20.5,339.5,0.270110318289488,0.417691322128546,23,32,"Construcción","Industrias manufactureras"
237132,331420,"Construcción de obras para telecomunicaciones","LaminaciÃ³n secundaria de cobre",1,20.5,2.5,0.270110318289488,0.295647852395926,23,33,"Construcción","Industrias manufactureras"
237132,332910,"Construcción de obras para telecomunicaciones","FabricaciÃ³n de vÃ¡lvulas metÃ¡licas",1,20.5,2.5,0.270110318289488,0.264071642354526,23,33,"Construcción","Industrias manufactureras"
237132,333130,"Construcción de obras para telecomunicaciones","FabricaciÃ³n de maquinaria y equipo para la industria extractiva",1,20.5,83.5,0.270110318289488,0.310101667858677,23,33,"Construcción","Industrias manufactureras"
237132,333910,"Construcción de obras para telecomunicaciones","FabricaciÃ³n de bombas y sistemas de bombeo",1,20.5,224.5,0.270110318289488,0.344999461020395,23,33,"Construcción","Industrias manufactureras"
237132,337910,"Construcción de obras para telecomunicaciones","FabricaciÃ³n de colchones",1,20.5,175.5,0.270110318289488,0.362314111595595,23,33,"Construcción","Industrias manufactureras"
237132,339914,"Construcción de obras para telecomunicaciones","MetalisterÃ­a de metales no preciosos",1,20.5,13,0.270110318289488,0.308508383686938,23,33,"Construcción","Industrias manufactureras"
237132,541420,"Construcción de obras para telecomunicaciones","Diseño industrial",1,20.5,45.5,0.270110318289488,0.288031742582584,23,54,"Construcción","Servicios profesionales, científicos y técnicos"
237132,561790,"Construcción de obras para telecomunicaciones","Otros servicios de limpieza",1,20.5,2.5,0.270110318289488,0.310342399579389,23,56,"Construcción","Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación"
237211,488990,"División de terrenos","Otros servicios relacionados con el transporte",1,5,10.5,0.291884616317868,0.324331626523204,23,48,"Construcción","Transportes, correos y almacenamiento"
237211,517410,"División de terrenos","Operadores de servicios de telecomunicaciones vía satélite",0.666666666666667,5,46,0.291884616317868,0.299523483787626,23,51,"Construcción","Información en medios masivos"
237211,541320,"División de terrenos","Servicios de arquitectura de paisaje y urbanismo",1,5,15.5,0.291884616317868,0.305083388810921,23,54,"Construcción","Servicios profesionales, científicos y técnicos"
237211,561520,"División de terrenos","OrganizaciÃ³n de excursiones y paquetes turÃ­sticos para agencias de viajes",1,5,25.5,0.291884616317868,0.255926762789451,23,56,"Construcción","Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación"
237212,522390,"Construcción de obras de urbanización","Otras instituciones de ahorro y préstamo",0.625,1382.5,30,0.385200192841148,0.31851436053978,23,52,"Construcción","Servicios financieros y de seguros"
237311,237999,"Instalación de señalamientos y protecciones en obras viales","Otras construcciones de ingeniería civil",1,8,20.5,0.341399878720667,0.339135205558003,23,23,"Construcción","Construcción"
237311,311511,"Instalación de señalamientos y protecciones en obras viales","ElaboraciÃ³n de leche lÃ­quida",1,8,256,0.341399878720667,0.38197342751989,23,31,"Construcción","Industrias manufactureras"
237311,311991,"Instalación de señalamientos y protecciones en obras viales","ElaboraciÃ³n de gelatinas y otros postres en polvo",1,8,2.5,0.341399878720667,0.343994625942576,23,31,"Construcción","Industrias manufactureras"
237311,321210,"Instalación de señalamientos y protecciones en obras viales","FabricaciÃ³n de laminados y aglutinados de madera",1,8,2.5,0.341399878720667,0.301753868481241,23,32,"Construcción","Industrias manufactureras"
237311,326130,"Instalación de señalamientos y protecciones en obras viales","FabricaciÃ³n de laminados de plÃ¡stico rÃ­gido",1,8,8,0.341399878720667,0.288194785584631,23,32,"Construcción","Industrias manufactureras"
237311,326198,"Instalación de señalamientos y protecciones en obras viales","FabricaciÃ³n de otros productos de plÃ¡stico con reforzamiento",1,8,2.5,0.341399878720667,0.256066592255029,23,32,"Construcción","Industrias manufactureras"
237311,332991,"Instalación de señalamientos y protecciones en obras viales","FabricaciÃ³n de baleros y rodamientos",1,8,2.5,0.341399878720667,0.275239553532465,23,33,"Construcción","Industrias manufactureras"
237311,333411,"Instalación de señalamientos y protecciones en obras viales","FabricaciÃ³n de equipo de aire acondicionado y calefacciÃ³n",1,8,8,0.341399878720667,0.293203679731084,23,33,"Construcción","Industrias manufactureras"
237311,336991,"Instalación de señalamientos y protecciones en obras viales","FabricaciÃ³n de motocicletas",1,8,2.5,0.341399878720667,0.241786264056451,23,33,"Construcción","Industrias manufactureras"
237311,431123,"Instalación de señalamientos y protecciones en obras viales","Comercio al por mayor de pescados y mariscos",1,8,2.5,0.341399878720667,0.307063893126997,23,43,"Construcción","Comercio al por mayor"
237311,431212,"Instalación de señalamientos y protecciones en obras viales","Comercio al por mayor de vinos y licores",1,8,31,0.341399878720667,0.220746034927409,23,43,"Construcción","Comercio al por mayor"
237311,431220,"Instalación de señalamientos y protecciones en obras viales","Comercio al por mayor de cigarros, puros y tabaco",1,8,41,0.341399878720667,0.307455900230496,23,43,"Construcción","Comercio al por mayor"
237311,481210,"Instalación de señalamientos y protecciones en obras viales","Transporte aéreo no regular",1,8,43,0.341399878720667,0.261801203072138,23,48,"Construcción","Transportes, correos y almacenamiento"
237311,484233,"Instalación de señalamientos y protecciones en obras viales","Autotransporte foráneo con refrigeración",1,8,20.5,0.341399878720667,0.300977779841302,23,48,"Construcción","Transportes, correos y almacenamiento"
237311,488112,"Instalación de señalamientos y protecciones en obras viales","Administración de aeropuertos y helipuertos",1,8,20.5,0.341399878720667,0.302668685755443,23,48,"Construcción","Transportes, correos y almacenamiento"
237311,488190,"Instalación de señalamientos y protecciones en obras viales","Otros servicios relacionados con el transporte aéreo",1,8,10.5,0.341399878720667,0.22491347657412,23,48,"Construcción","Transportes, correos y almacenamiento"
237311,488511,"Instalación de señalamientos y protecciones en obras viales","Servicios de agencias aduanales",1,8,2.5,0.341399878720667,0.256037590391468,23,48,"Construcción","Transportes, correos y almacenamiento"
237311,519190,"Instalación de señalamientos y protecciones en obras viales","Otros servicios de suministro de información",1,8,23,0.341399878720667,0.26024030107702,23,51,"Construcción","Información en medios masivos"
237311,522440,"Instalación de señalamientos y protecciones en obras viales","Compañías de autofinanciamiento",1,8,5,0.341399878720667,0.269555316778143,23,52,"Construcción","Servicios financieros y de seguros"
237311,523990,"Instalación de señalamientos y protecciones en obras viales","Otros servicios relacionados con la intermediación bursátil",1,8,2.5,0.341399878720667,0.224311667845471,23,52,"Construcción","Servicios financieros y de seguros"
237311,524220,"Instalación de señalamientos y protecciones en obras viales","Administración de cajas de pensión y de seguros independientes",1,8,99.5,0.341399878720667,0.284382313251048,23,52,"Construcción","Servicios financieros y de seguros"
237311,533110,"Instalación de señalamientos y protecciones en obras viales","Servicios de alquiler de marcas registradas, patentes y franquicias",1,8,2.5,0.341399878720667,0.281662586746053,23,53,"Construcción","Servicios inmobiliarios y de alquiler de bienes muebles e intangibles   "
237311,541721,"Instalación de señalamientos y protecciones en obras viales","Servicios de investigación científica y desarrollo en ciencias sociales y humanidades, prestados por el sector privado",1,8,75.5,0.341399878720667,0.351433099866232,23,54,"Construcción","Servicios profesionales, científicos y técnicos"
237311,541860,"Instalación de señalamientos y protecciones en obras viales","Agencias de correo directo",1,8,7.5,0.341399878720667,0.286136560065526,23,54,"Construcción","Servicios profesionales, científicos y técnicos"
237311,541910,"Instalación de señalamientos y protecciones en obras viales","Servicios de investigación de mercados y encuestas de opinión pública",1,8,8,0.341399878720667,0.196140243283252,23,54,"Construcción","Servicios profesionales, científicos y técnicos"
237311,551111,"Instalación de señalamientos y protecciones en obras viales","Corporativos",1,8,51,0.341399878720667,0.246732770221712,23,55,"Construcción","Dirección y administración de grupos empresariales o corporativos"
237311,561450,"Instalación de señalamientos y protecciones en obras viales","Despachos de investigaciÃ³n de solvencia financiera",1,8,78,0.341399878720667,0.354258392476348,23,56,"Construcción","Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación"
237311,561520,"Instalación de señalamientos y protecciones en obras viales","OrganizaciÃ³n de excursiones y paquetes turÃ­sticos para agencias de viajes",0.5,8,25.5,0.341399878720667,0.255926762789451,23,56,"Construcción","Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación"
237311,561720,"Instalación de señalamientos y protecciones en obras viales","Servicios de limpieza de inmuebles",1,8,10.5,0.341399878720667,0.313254530388813,23,56,"Construcción","Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación"
237311,561740,"Instalación de señalamientos y protecciones en obras viales","Servicios de limpieza de tapicerÃ­a, alfombras y muebles",1,8,5,0.341399878720667,0.283152427217003,23,56,"Construcción","Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación"
237311,611710,"Instalación de señalamientos y protecciones en obras viales","Servicios de apoyo a la educación",1,8,2.5,0.341399878720667,0.259981661402789,23,61,"Construcción","Servicios educativos"
237311,621411,"Instalación de señalamientos y protecciones en obras viales","Centros de planificación familiar del sector privado",1,8,23,0.341399878720667,0.285220908826324,23,62,"Construcción","Servicios de salud y de asistencia social"
237311,621991,"Instalación de señalamientos y protecciones en obras viales","Servicios de bancos de órganos, bancos de sangre y otros servicios auxiliares al tratamiento médico prestados por el sector privado",1,8,23,0.341399878720667,0.436884145958233,23,62,"Construcción","Servicios de salud y de asistencia social"
237311,621992,"Instalación de señalamientos y protecciones en obras viales","Servicios de bancos de órganos, bancos de sangre y otros servicios auxiliares al tratamiento médico prestados por el sector público",1,8,28.5,0.341399878720667,0.438489874136435,23,62,"Construcción","Servicios de salud y de asistencia social"
237311,622211,"Instalación de señalamientos y protecciones en obras viales","Hospitales psiquiátricos y para el tratamiento por adicción del sector privado",1,8,2.5,0.341399878720667,0.295952034193484,23,62,"Construcción","Servicios de salud y de asistencia social"
237311,623222,"Instalación de señalamientos y protecciones en obras viales","Residencias del sector público para el cuidado de personas con problemas de trastorno mental y adicción",1,8,41,0.341399878720667,0.436805290669584,23,62,"Construcción","Servicios de salud y de asistencia social"
237311,711112,"Instalación de señalamientos y protecciones en obras viales","Compañías de teatro del sector público",1,8,2.5,0.341399878720667,0.385354410233306,23,71,"Construcción","Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos"
237311,713299,"Instalación de señalamientos y protecciones en obras viales","Otros juegos de azar",1,8,196.5,0.341399878720667,0.275833453756472,23,71,"Construcción","Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos"
237311,713950,"Instalación de señalamientos y protecciones en obras viales","Boliches",1,8,8,0.341399878720667,0.303880077345193,23,71,"Construcción","Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos"
237311,931110,"Instalación de señalamientos y protecciones en obras viales","Órganos legislativos",1,8,329,0.341399878720667,0.442175029580633,23,93,"Construcción","Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales"
237311,931710,"Instalación de señalamientos y protecciones en obras viales","Relaciones exteriores",1,8,40.5,0.341399878720667,0.34587143032637,23,93,"Construcción","Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales"
237312,321112,"Construcción de carreteras, puentes y similares","Aserrado de tablas y tablones",0.444444444444444,1876.5,189.5,0.418771900336181,0.49345803616082,23,32,"Construcción","Industrias manufactureras"
237312,336360,"Construcción de carreteras, puentes y similares","FabricaciÃ³n de asientos y accesorios interiores para vehÃ­culos automotores",0.444444444444444,1876.5,43,0.418771900336181,0.354151673371791,23,33,"Construcción","Industrias manufactureras"
237312,611512,"Construcción de carreteras, puentes y similares","Escuelas del sector público dedicadas a la enseñanza de oficios",0.444444444444444,1876.5,409,0.418771900336181,0.435847275939978,23,61,"Construcción","Servicios educativos"
237313,238340,"Supervisión de construcción de vías de comunicación","Colocación de pisos cerámicos y azulejos",1,20.5,2.5,0.405320205908585,0.252136952424076,23,23,"Construcción","Construcción"
237313,311930,"Supervisión de construcción de vías de comunicación","ElaboraciÃ³n de concentrados, polvos, jarabes y esencias de sabor para bebidas",1,20.5,23,0.405320205908585,0.353796064441931,23,31,"Construcción","Industrias manufactureras"
237313,327112,"Supervisión de construcción de vías de comunicación","FabricaciÃ³n de muebles de baÃ±o",1,20.5,175.5,0.405320205908585,0.398932399374194,23,32,"Construcción","Industrias manufactureras"
237313,327211,"Supervisión de construcción de vías de comunicación","FabricaciÃ³n de vidrio",1,20.5,43,0.405320205908585,0.316058439379854,23,32,"Construcción","Industrias manufactureras"
237313,327215,"Supervisión de construcción de vías de comunicación","FabricaciÃ³n de artÃ­culos de vidrio de uso domÃ©stico",1,20.5,253.5,0.405320205908585,0.380500270638202,23,32,"Construcción","Industrias manufactureras"
237313,331111,"Supervisión de construcción de vías de comunicación","Complejos siderÃºrgicos",1,20.5,175.5,0.405320205908585,0.408133755278984,23,33,"Construcción","Industrias manufactureras"
237313,334511,"Supervisión de construcción de vías de comunicación","FabricaciÃ³n de relojes",1,20.5,2.5,0.405320205908585,0.426150794910047,23,33,"Construcción","Industrias manufactureras"
237313,431170,"Supervisión de construcción de vías de comunicación","Comercio al por mayor de embutidos",1,20.5,555,0.405320205908585,0.404501747293508,23,43,"Construcción","Comercio al por mayor"
237313,532420,"Supervisión de construcción de vías de comunicación","Alquiler de equipo de cómputo y de otras máquinas y mobiliario de oficina",1,20.5,10.5,0.405320205908585,0.27292667897711,23,53,"Construcción","Servicios inmobiliarios y de alquiler de bienes muebles e intangibles   "
237313,541360,"Supervisión de construcción de vías de comunicación","Servicios de levantamiento geofísico",1,20.5,20.5,0.405320205908585,0.305650407408825,23,54,"Construcción","Servicios profesionales, científicos y técnicos"
237313,541712,"Supervisión de construcción de vías de comunicación","Servicios de investigación científica y desarrollo en ciencias naturales y exactas, ingeniería, y ciencias de la vida, prestados por el sector público",1,20.5,20.5,0.405320205908585,0.362369914232264,23,54,"Construcción","Servicios profesionales, científicos y técnicos"
237313,561422,"Supervisión de construcción de vías de comunicación","Servicios de recepciÃ³n de llamadas telefÃ³nicas y promociÃ³n por telÃ©fono",1,20.5,2.5,0.405320205908585,0.262055025763999,23,56,"Construcción","Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación"
237993,524130,"Construcción de obras para transporte eléctrico y ferroviario","Compañías afianzadoras",0.666666666666667,81.5,5,0.269689678322394,0.226944000965419,23,52,"Construcción","Servicios financieros y de seguros"
